Vin_V;Fsw_kHz;Vout_mean_V;Vout_max_steady_V;Vout_min_steady_V;Ripple_percent;Overshoot_percent;Static_error_V;Static_error_percent
270.13;191.18;27.010860443115234;27.3041934967041;26.565284729003903;2.7355988025665283;0.0;-0.9891395568847656;3.5326414108276367
273.41;172.23;29.198097229003903;29.51394462585449;28.77719116210937;2.5232927799224854;5.40694522857666;1.1980972290039062;4.278918743133545
240.1;161.51;26.43096351623535;26.78655815124512;26.09952163696289;2.599362373352051;0.0;-1.5690364837646484;5.603701591491699
247.98;156.19;27.891929626464844;28.30013465881348;27.542028427124023;2.718012809753418;1.0719095468521118;-0.1080703735351562;0.3859656155109405
291.51;210.0;27.41190528869629;27.70842742919922;27.01748847961425;2.5205798149108887;0.0;-0.5880947113037109;2.100338220596313
260.68;146.79;30.52626609802246;31.08262252807617;30.114028930664062;3.17298436164856;11.009366035461426;2.526266098022461;9.022378921508787
272.78;183.29;28.01898956298828;28.354650497436523;27.50930404663086;3.0170483589172363;1.266608953475952;0.0189895629882812;0.0678198710083961
251.62;151.32;28.86958122253418;29.323848724365234;28.497669219970703;2.861764907836914;4.728031158447266;0.8695812225341797;3.105647325515747
293.43;211.03;27.511489868164062;27.81201934814453;27.094125747680664;2.6094319820404053;0.0;-0.4885101318359375;1.744678974151611
259.46;168.42;28.007118225097656;28.33139038085937;27.61953926086425;2.5416793823242188;1.1835371255874634;0.0071182250976562;0.0254222340881824
268.41;161.25;29.67237091064453;30.0618839263916;29.30277442932129;2.558304071426392;7.363871574401855;1.6723709106445312;5.972753047943115
258.78;145.73;30.42342567443848;30.97281837463379;30.026899337768555;3.109179973602295;10.61720848083496;2.423425674438477;8.655091285705566
286.4;204.62;27.40254211425781;27.69802665710449;26.99424171447754;2.568319797515869;0.0;-0.5974578857421875;2.1337780952453613
267.8;174.67;28.323787689208984;28.656641006469727;27.878530502319336;2.74719786643982;2.345146417617798;0.3237876892089844;1.1563845872879028
257.65;147.23;30.10074234008789;30.62527656555176;29.7126693725586;3.0318427085876465;9.375988006591797;2.10074234008789;7.502651214599609
266.41;163.77;29.208696365356445;29.55640983581543;28.808313369750977;2.561211347579956;5.558606624603272;1.208696365356445;4.316772937774658
251.53;154.53;28.480823516845703;28.925086975097656;28.126873016357425;2.8026363849639893;3.303882122039795;0.4808235168457031;1.71722674369812
289.58;212.45;27.014026641845703;27.298038482666016;26.61118698120117;2.5425736904144287;0.0;-0.9859733581542968;3.5213332176208496
294.58;194.29;29.21521377563477;29.54576110839844;28.723846435546875;2.8133106231689453;5.520575523376465;1.2152137756347656;4.3400492668151855
273.35;183.08;28.093339920043945;28.4293212890625;27.62949752807617;2.847022771835327;1.5332902669906616;0.0933399200439453;0.3333568572998047
245.08;160.44;27.1051082611084;27.473926544189453;26.759212493896484;2.636824131011963;0.0;-0.8948917388916016;3.196042060852051
277.76;184.22;28.455286026000977;28.82868385314941;27.95390892028809;3.0742087364196777;2.959585189819336;0.4552860260009765;1.6260216236114502
285.27;197.34;27.970346450805664;28.2876205444336;27.53377914428711;2.6951451301574707;1.0272161960601809;-0.0296535491943359;0.105905532836914
275.41;174.09;29.22052764892578;29.53583335876465;28.772634506225582;2.611858606338501;5.485119342803955;1.2205276489257812;4.35902738571167
290.38;199.14;28.31020164489746;28.634477615356445;27.86235809326172;2.7273542881011963;2.265991449356079;0.3102016448974609;1.1078630685806274
249.35;146.65;29.16668510437012;29.69187355041504;28.801315307617188;3.053340673446656;6.042405605316162;1.1666851043701172;4.166732311248779
286.57;203.49;27.53653717041016;27.835248947143555;27.12932777404785;2.56358003616333;0.0;-0.4634628295898437;1.655224323272705
262.73;177.05;27.56843948364257;27.87921524047852;27.13112068176269;2.713590383529663;0.0;-0.4315605163574219;1.541287541389465
270.49;181.2;27.95674705505371;28.27261543273925;27.50057411193848;2.761556386947632;0.9736264944076538;-0.043252944946289;0.1544748097658157
277.88;192.04;27.705162048339844;28.035802841186523;27.266490936279297;2.7767817974090576;0.1278672963380813;-0.2948379516601562;1.0529927015304563
242.18;161.76;26.64839172363281;27.0139102935791;26.301898956298828;2.6718735694885254;0.0;-1.3516082763671875;4.82717227935791
271.53;194.07;26.88559532165528;27.173917770385746;26.432085037231445;2.759220123291016;0.0;-1.1144046783447266;3.980016708374024
248.36;150.12;28.614896774291992;29.09868049621582;28.2590446472168;2.9342613220214844;3.923859119415283;0.6148967742919922;2.1960599422454834
276.7;190.01;27.785070419311523;28.12537002563477;27.34207534790039;2.819120645523072;0.4477500915527344;-0.2149295806884765;0.7676056623458862
260.88;156.35;29.366613388061523;29.8244686126709;29.000078201293945;2.807236909866333;6.515959739685059;1.3666133880615234;4.880762100219727
275.61;187.34;27.920408248901367;28.23760032653809;27.488916397094727;2.6814935207366943;0.8485726118087769;-0.0795917510986328;0.284256249666214
249.6;157.79;27.90799331665039;28.301633834838867;27.559642791748047;2.6587042808532715;1.0772637128829956;-0.0920066833496093;0.3285953104496002
279.92;186.81;28.41715812683105;28.75705909729004;27.927160263061523;2.920414447784424;2.703782558441162;0.4171581268310547;1.489850401878357
267.13;178.94;27.835975646972656;28.19102096557617;27.377647399902344;2.922022819519043;0.6822177171707153;-0.1640243530273437;0.5858012437820435
244.25;150.42;28.10161018371582;28.55932235717773;27.73953056335449;2.917241334915161;1.99757981300354;0.1016101837158203;0.3628935217857361
271.3;172.68;28.91707992553711;29.24344825744629;28.484424591064453;2.624828100204468;4.440886497497559;0.9170799255371094;3.275285243988037
272.71;192.69;27.12553596496582;27.45281982421875;26.67827796936035;2.8553974628448486;0.0;-0.8744640350341797;3.1230857372283936
295.07;209.34;27.821393966674805;28.12191772460937;27.39179801940918;2.624310255050659;0.4354204535484314;-0.1786060333251953;0.6378787159919739
262.74;172.77;27.960264205932617;28.2917594909668;27.54025650024414;2.687753438949585;1.0419981479644775;-0.0397357940673828;0.1419135481119156
262.56;169.19;28.27685737609864;28.60692405700684;27.884815216064453;2.5537095069885254;2.167585849761963;0.2768573760986328;0.9887763261795044
288.82;207.44;27.383771896362305;27.677696228027344;26.987638473510746;2.519951343536377;0.0;-0.6162281036376953;2.200814723968506
268.06;173.83;28.44078063964844;28.765186309814453;27.982128143310547;2.753293514251709;2.732808351516724;0.4407806396484375;1.574216604232788
283.61;204.64;27.11263656616211;27.41372871398925;26.67329216003418;2.7309646606445312;0.0;-0.8873634338378906;3.1691551208496094
271.04;182.74;27.863359451293945;28.188087463378903;27.408830642700195;2.796708106994629;0.6717409491539001;-0.1366405487060547;0.4880019426345825
253.39;153.86;28.76676750183105;29.215087890625;28.40608787536621;2.812272787094116;4.339599609375;0.7667675018310547;2.738455295562744
248.16;155.63;27.981481552124023;28.40646171569824;27.62563705444336;2.790505170822144;1.4516489505767822;-0.0185184478759765;0.0661373138427734
257.05;147.25;30.022293090820312;30.54609489440918;29.638900756835938;3.021734952926636;9.093195915222168;2.0222930908203125;7.222475051879883
278.96;200.39;27.03959274291992;27.360462188720703;26.5970458984375;2.823327779769897;0.0;-0.960407257080078;3.430026054382324
285.02;209.76;26.800342559814453;27.085494995117188;26.41212272644043;2.5125508308410645;0.0;-1.1996574401855469;4.284491062164307
285.4;182.95;29.354957580566406;29.737201690673828;28.859424591064453;2.990217447280884;6.204291820526123;1.3549575805664062;4.839134216308594
290.3;211.9;27.125099182128903;27.412446975708008;26.719575881958008;2.554354190826416;0.0;-0.8749008178710938;3.124645709991455
249.82;152.68;28.49913024902344;28.93387985229492;28.13778686523437;2.793394088745117;3.335285186767578;0.4991302490234375;1.7826080322265625
289.99;213.69;26.94740104675293;27.24319839477539;26.5244369506836;2.667275667190552;0.0;-1.0525989532470703;3.759282112121582
288.25;191.17;28.859161376953125;29.241708755493164;28.32962989807129;3.1604483127593994;4.434674263000488;0.859161376953125;3.0684335231781006
285.16;190.01;28.667240142822266;29.00374412536621;28.216785430908203;2.745149850845337;3.584800243377685;0.6672401428222656;2.383000612258911
286.27;204.79;27.37082862854004;27.674392700195312;26.942541122436523;2.673837900161743;0.0;-0.6291713714599609;2.2470405101776123
262.96;164.45;28.737194061279297;29.10940933227539;28.36127471923828;2.6033668518066406;3.962176322937012;0.7371940612792969;2.632835865020752
256.02;166.39;27.776500701904297;28.11567497253418;27.41615295410156;2.518394947052002;0.4131249189376831;-0.2234992980957031;0.7982118129730225
274.96;193.05;27.331377029418945;27.66166877746582;26.911392211914062;2.7451107501983643;0.0;-0.6686229705810547;2.387939214706421
292.39;215.94;26.973424911499023;27.26621055603028;26.57171630859375;2.574735164642334;0.0;-1.0265750885009766;3.66633939743042
299.1;206.92;28.444061279296875;28.759201049804688;27.98844337463379;2.7097315788269043;2.711432218551636;0.444061279296875;1.5859332084655762
278.39;182.55;28.69414520263672;29.02162742614746;28.236934661865234;2.7346789836883545;3.648669242858887;0.6941452026367188;2.479089975357056
266.22;159.22;29.657039642333984;30.06354141235352;29.273475646972656;2.6640074253082275;7.369791030883789;1.6570396423339844;5.917998790740967
243.08;159.74;26.97110366821289;27.33586883544922;26.61882209777832;2.658573865890503;0.0;-1.0288963317871094;3.67462968826294
269.35;179.57;27.996734619140625;28.310115814208984;27.551387786865234;2.7100589275360107;1.1075564622879028;-0.003265380859375;0.0116620743647217
286.4;187.5;29.02949333190918;29.4105167388916;28.526710510253903;3.044511318206787;5.037559986114502;1.0294933319091797;3.676762104034424
279.84;179.03;29.20423698425293;29.554452896118164;28.72497940063477;2.840250492095948;5.551617622375488;1.2042369842529297;4.300846576690674
277.65;175.41;29.32460021972656;29.692256927490234;28.85222053527832;2.8646132946014404;6.043774604797363;1.3246002197265625;4.730715274810791
242.71;159.95;26.885398864746094;27.252416610717773;26.5300350189209;2.686891794204712;0.0;-1.1146011352539062;3.98071813583374
284.14;182.95;29.2109432220459;29.596324920654297;28.74577140808105;2.9117631912231445;5.701160430908203;1.2109432220458984;4.3247971534729
254.82;162.07;28.050445556640625;28.42179679870605;27.694250106811523;2.593708276748657;1.506417155265808;0.050445556640625;0.1801626980304718
262.26;166.15;28.48567008972168;28.83521842956543;28.13184356689453;2.469223499298096;2.9829230308532715;0.4856700897216797;1.7345359325408936
262.53;156.86;29.510648727416992;29.947498321533203;29.105852127075195;2.852008581161499;6.955350875854492;1.5106487274169922;5.395174026489258
283.77;187.32;28.811954498291016;29.132606506347656;28.347023010253903;2.726588726043701;4.045023441314697;0.8119544982910156;2.8998374938964844
265.35;177.63;27.77213287353516;28.08748435974121;27.35600852966309;2.633848190307617;0.3124441504478454;-0.2278671264648437;0.813811182975769
249.89;145.02;29.46051979064941;30.001583099365234;29.07018280029297;3.16152024269104;7.148510932922363;1.460519790649414;5.216142177581787
259.1;162.92;28.4587459564209;28.82228279113769;28.09158515930176;2.567567825317383;2.9367241859436035;0.4587459564208984;1.638378381729126
288.76;209.36;27.21018409729004;27.49677467346192;26.81761360168457;2.495981216430664;0.0;-0.7898159027099609;2.8207709789276123
253.62;154.57;28.712949752807617;29.161361694335938;28.362468719482425;2.782343626022339;4.147720336914063;0.7129497528076172;2.5462491512298584
266.9;180.51;27.644201278686523;27.98048973083496;27.18878746032715;2.863899946212769;0.0;-0.3557987213134765;1.270709753036499
292.98;198.92;28.5882511138916;28.92023086547852;28.12279510498047;2.7893829345703125;3.286538600921631;0.5882511138916016;2.1008968353271484
288.87;216.04;26.63324737548828;26.920040130615234;26.24043846130371;2.551704168319702;0.0;-1.3667526245117188;4.881259441375732
253.76;152.12;29.02236557006836;29.490827560424805;28.65390968322754;2.883699655532837;5.3243842124938965;1.0223655700683594;3.651305675506592
270.64;188.45;27.3126163482666;27.641469955444336;26.851646423339844;2.8917901515960693;0.0;-0.6873836517333984;2.454941511154175
278.94;189.52;28.06527709960937;28.403995513916016;27.60619163513184;2.842672348022461;1.4428411722183228;0.065277099609375;0.2331325113773346
254.08;152.91;28.964014053344727;29.432859420776367;28.6037712097168;2.862476825714112;5.117354869842529;0.9640140533447266;3.4429073333740234
256.27;170.58;27.45230484008789;27.765151977539062;27.065216064453125;2.549643516540528;0.0;-0.5476951599121094;1.9560542106628416
242.03;153.53;27.491085052490234;27.908466339111328;27.13300132751465;2.820787191390991;0.0;-0.5089149475097656;1.8175532817840576
244.9;156.17;27.52718734741211;27.93926429748535;27.19337654113769;2.7096402645111084;0.0;-0.4728126525878906;1.6886165142059326
245.47;162.59;26.950502395629883;27.282962799072266;26.592823028564453;2.560767650604248;0.0;-1.0494976043701172;3.7482056617736816
256.38;160.26;28.42086410522461;28.81061363220215;28.063949584960938;2.627168893814087;2.8950486183166504;0.4208641052246094;1.5030860900878906
265.58;162.33;29.254859924316406;29.62430000305176;28.86839866638184;2.583848714828491;5.801071643829346;1.2548599243164062;4.481642723083496
269.08;168.02;29.10175323486328;29.446956634521484;28.713672637939453;2.519724607467652;5.1677021980285645;1.1017532348632812;3.93483304977417
258.02;163.37;28.28822135925293;28.65937805175781;27.913360595703125;2.63720178604126;2.354921579360962;0.2882213592529297;1.0293619632720947
264.25;174.75;27.94150352478028;28.265111923217773;27.48074150085449;2.807187557220459;0.9468282461166382;-0.0584964752197265;0.2089159786701202
248.99;153.55;28.29450798034668;28.738243103027344;27.9393367767334;2.8235385417938232;2.636582612991333;0.2945079803466797;1.0518141984939575
287.2;198.4;28.07432746887207;28.36443519592285;27.6516056060791;2.5390799045562744;1.3015543222427368;0.0743274688720703;0.2654552459716797
266.29;164.72;29.083232879638672;29.442222595214844;28.69816398620605;2.5583765506744385;5.150794982910156;1.083232879638672;3.8686890602111816
282.63;190.86;28.3293685913086;28.65653419494629;27.866474151611328;2.788837432861328;2.344764947891236;0.3293685913085937;1.1763163805007937
241.54;157.28;27.04150009155273;27.423891067504883;26.692163467407227;2.7059431076049805;0.0;-0.9584999084472656;3.4232139587402344
255.5;150.86;29.37525749206543;29.845394134521484;28.99571228027344;2.8925085067749023;6.590693473815918;1.3752574920654297;4.911633968353272
271.77;191.09;27.189193725585938;27.50252723693848;26.723432540893555;2.865457057952881;0.0;-0.8108062744140625;2.895736694335937
282.6;201.26;27.352054595947266;27.641016006469727;26.941875457763672;2.5560805797576904;0.0;-0.6479454040527344;2.3140907287597656
252.58;158.6;28.1748275756836;28.573625564575195;27.80902099609375;2.713786125183105;2.0486626625061035;0.1748275756835937;0.6243842244148254
295.88;197.25;29.05234336853028;29.398670196533203;28.573883056640625;2.8389694690704346;4.995250701904297;1.0523433685302734;3.758368968963623
269.39;175.54;28.40297508239746;28.743146896362305;27.957660675048828;2.7655069828033447;2.6540961265563965;0.4029750823974609;1.4391967058181765
251.38;148.29;29.212358474731445;29.71674346923828;28.84053421020508;2.9994471073150635;6.131226539611816;1.212358474731445;4.3298516273498535
264.84;165.81;28.82176399230957;29.169816970825195;28.437015533447266;2.5425281524658203;4.177917957305908;0.8217639923095703;2.9348714351654053
298.46;199.91;29.031713485717773;29.36394119262696;28.498411178588867;2.981326103210449;4.871218681335449;1.0317134857177734;3.6846909523010254
261.6;175.92;27.530824661254883;27.877309799194336;27.109315872192383;2.789578437805176;0.0;-0.4691753387451172;1.675626277923584
272.4;194.16;26.96624183654785;27.2701416015625;26.52486038208008;2.763756275177002;0.0;-1.0337581634521484;3.691993236541748
264.73;169.55;28.47968292236328;28.795398712158203;28.093355178833008;2.4650681018829346;2.840709686279297;0.4796829223632812;1.71315336227417
283.39;206.83;26.91029357910156;27.194244384765625;26.516021728515625;2.5203094482421875;0.0;-1.0897064208984375;3.89180850982666
287.92;186.18;29.317869186401367;29.68802070617676;28.82191467285156;2.9541914463043213;6.028645515441895;1.3178691864013672;4.7066755294799805
294.31;193.38;29.273223876953125;29.630704879760746;28.790639877319336;2.8697385787963867;5.823945999145508;1.273223876953125;4.5472283363342285
297.69;200.6;28.905336380004883;29.235164642333984;28.434844970703125;2.768760919570923;4.411302089691162;0.9053363800048828;3.233344078063965
243.87;161.3;26.890247344970703;27.2365665435791;26.55556869506836;2.532508611679077;0.0;-1.1097526550292969;3.963402271270752
287.49;186.7;29.234603881835938;29.593624114990234;28.704233169555664;3.0422542095184326;5.691514492034912;1.2346038818359375;4.409299373626709
299.12;204.36;28.680784225463867;28.98670768737793;28.2181396484375;2.679731607437134;3.523955821990967;0.6807842254638672;2.431372165679932
255.61;167.21;27.68172836303711;28.00602531433105;27.303855895996094;2.536580801010132;0.0215189792215824;-0.3182716369628906;1.1366844177246094
267.67;177.01;28.099475860595703;28.414899826049805;27.65702438354492;2.697115898132324;1.4817850589752195;0.0994758605957031;0.3552709221839905
273.71;171.83;29.250423431396484;29.584457397460938;28.796031951904297;2.695432662963867;5.65877628326416;1.2504234313964844;4.4657979011535645
240.49;154.0;27.267757415771484;27.68551445007324;26.91433525085449;2.828172445297241;0.0;-0.7322425842285156;2.61515212059021
290.8;194.35;28.81511306762696;29.16331672668457;28.30289077758789;2.986023187637329;4.154702663421631;0.8151130676269531;2.911118030548096
295.61;209.4;27.872522354125977;28.16029930114746;27.45183753967285;2.541792869567871;0.5724974870681763;-0.1274776458740234;0.4552773237228393
262.45;151.67;30.09892845153809;30.587377548217773;29.71264266967773;2.9061994552612305;9.240633964538574;2.098928451538086;7.496172904968262
289.46;209.08;27.30124282836914;27.582481384277344;26.9151611328125;2.4442853927612305;0.0;-0.6987571716308594;2.495561361312866
278.24;192.13;27.73916244506836;28.081621170043945;27.28133201599121;2.885051727294922;0.2915041744709015;-0.2608375549316406;0.9315626621246338
243.05;161.47;26.76519775390625;27.112205505371094;26.43253326416016;2.5393881797790527;0.0;-1.23480224609375;4.410007953643799
258.38;167.75;27.932100296020508;28.26761054992676;27.57884979248047;2.465839385986328;0.9557520151138306;-0.0678997039794921;0.2424989342689514
295.25;218.91;26.984737396240234;27.26971435546875;26.57529067993164;2.573394298553467;0.0;-1.0152626037597656;3.6259379386901855
253.22;170.39;27.13068389892578;27.44346809387207;26.75610542297364;2.533524990081787;0.0;-0.8693161010742188;3.104700326919556
252.3;140.98;30.34171867370605;30.93881607055664;29.93233299255371;3.317158937454224;10.495771408081056;2.3417186737060547;8.36328125
291.17;207.64;27.58423042297364;27.88150405883789;27.18768882751465;2.5152604579925537;0.0;-0.4157695770263672;1.4848912954330444
248.42;157.83;27.76081657409668;28.16035270690918;27.408767700195312;2.707359313964844;0.5726882219314575;-0.2391834259033203;0.8542264699935913
276.78;195.09;27.3120346069336;27.631113052368164;26.850500106811523;2.858128309249878;0.0;-0.6879653930664062;2.457019329071045
258.9;166.89;28.07135772705078;28.41568756103516;27.69475173950196;2.568225860595703;1.4845983982086182;0.0713577270507812;0.2548490166664123
242.75;146.11;28.43511962890625;28.95696830749512;28.08535385131836;3.065274477005005;3.4177441596984863;0.43511962890625;1.5539987087249756
253.66;146.77;29.687679290771484;30.22651100158692;29.2885684967041;3.1593661308288574;7.951825141906738;1.6876792907714844;6.027426242828369
258.96;163.71;28.380659103393555;28.7275619506836;28.00095558166504;2.5602166652679443;2.598435640335083;0.3806591033935547;1.359496831893921
270.38;185.85;27.51569366455078;27.851402282714844;27.061601638793945;2.870364189147949;0.0;-0.4843063354492187;1.7296655178070068
244.96;161.63;26.972320556640625;27.323087692260746;26.63754272460937;2.541661024093628;0.0;-1.027679443359375;3.670283794403076
278.14;198.46;27.15892601013184;27.461408615112305;26.721717834472656;2.7235641479492188;0.0;-0.8410739898681641;3.003835678100586
297.47;204.81;28.47914123535156;28.777437210083008;28.050033569335938;2.554162740707397;2.776561498641968;0.4791412353515625;1.7112185955047607
282.75;208.59;26.68988800048828;26.980684280395508;26.290058135986328;2.587594747543335;0.0;-1.3101119995117188;4.678971290588379
286.01;192.95;28.456037521362305;28.810958862304688;28.009183883666992;2.817591905593872;2.896281719207764;0.4560375213623047;1.6287055015563965
288.11;193.43;28.643367767333984;28.956104278564453;28.17402458190918;2.7304041385650635;3.414658069610596;0.6433677673339844;2.2977421283721924
258.69;155.61;29.205835342407227;29.627979278564453;28.823223114013672;2.7554636001586914;5.814211845397949;1.2058353424072266;4.306554794311523
265.64;180.51;27.512496948242188;27.872602462768555;27.0596981048584;2.954673290252685;0.0;-0.4875030517578125;1.7410824298858645
294.53;211.47;27.574153900146484;27.869199752807617;27.17039680480957;2.5342681407928467;0.0;-0.4258460998535156;1.5208789110183716
289.95;200.52;28.15144157409668;28.462635040283203;27.71419334411621;2.6586265563964844;1.6522679328918457;0.1514415740966797;0.5408627390861511
254.86;161.05;28.14617729187012;28.525554656982425;27.80260467529297;2.568554639816284;1.8769810199737549;0.1461772918701172;0.5220617651939392
249.86;164.99;27.21526908874512;27.54063034057617;26.864830017089844;2.483165979385376;0.0;-0.7847309112548828;2.802610397338867
282.09;185.8;28.76383781433105;29.08238220214844;28.32271957397461;2.64103364944458;3.8656506538391113;0.7638378143310547;2.727992296218872
246.8;166.53;26.74117851257324;27.0583553314209;26.388017654418945;2.5067620277404785;0.0;-1.2588214874267578;4.495790958404541
256.34;158.51;28.61634826660156;29.01671028137207;28.229717254638672;2.750151872634888;3.631108283996582;0.6163482666015625;2.2012438774108887
263.18;173.83;27.91283416748047;28.23409843444824;27.48063087463379;2.6993587017059326;0.8360658884048462;-0.0871658325195312;0.3113065361976623
290.01;206.2;27.613046646118164;27.9110164642334;27.1961669921875;2.588810682296753;0.0;-0.3869533538818359;1.3819762468338013
268.41;172.5;28.62324523925781;28.9300537109375;28.2103214263916;2.514502763748169;3.321620464324951;0.6232452392578125;2.2258758544921875
280.01;205.36;26.715856552124023;27.01264190673828;26.278413772583008;2.748286008834839;0.0;-1.2841434478759766;4.586226463317871
289.7;214.07;26.89219284057617;27.1618709564209;26.48495101928711;2.5171616077423096;0.0;-1.107807159423828;3.956454277038574
288.42;210.15;27.10342025756836;27.39564323425293;26.71187210083008;2.522822380065918;0.0;-0.8965797424316406;3.202070713043213
244.2;135.87;30.140989303588867;30.80888938903809;29.71678733825684;3.623311996459961;10.031747817993164;2.140989303588867;7.646389961242676
283.29;181.36;29.303380966186523;29.692646026611328;28.82986259460449;2.9443135261535645;6.045164585113525;1.3033809661865234;4.654932022094727
242.71;140.13;29.279590606689453;29.88518142700196;28.88652801513672;3.4107491970062256;6.732790946960449;1.2795906066894531;4.5699663162231445
286.42;202.65;27.579965591430664;27.881563186645508;27.1043758392334;2.817941665649414;0.0;-0.4200344085693359;1.5001229047775269
256.16;150.66;29.486948013305664;29.973329544067383;29.10688018798828;2.9384164810180664;7.047605514526367;1.486948013305664;5.310528755187988
247.31;164.35;26.98379707336425;27.3347282409668;26.640186309814453;2.5739221572875977;0.0;-1.0162029266357422;3.62929630279541
264.28;169.79;28.41316604614257;28.726184844970703;28.023496627807617;2.4731078147888184;2.593517303466797;0.4131660461425781;1.4755929708480835
294.62;207.27;27.97518348693848;28.26269149780273;27.56432342529297;2.496384382247925;0.9381839036941528;-0.0248165130615234;0.0886304005980491
248.22;140.9;29.847108840942383;30.43244171142578;29.45022201538086;3.290836811065674;8.687292098999023;1.8471088409423828;6.5968170166015625
245.6;147.94;28.564990997314453;29.082002639770508;28.192777633666992;3.112988948822021;3.86429500579834;0.5649909973144531;2.01782488822937
260.7;151.83;29.864965438842773;30.35166931152344;29.49045753479004;2.883685827255249;8.398818969726562;1.8649654388427728;6.660591125488281
289.85;195.64;28.6091251373291;28.92642402648925;28.109643936157227;2.854963541030884;3.308657169342041;0.6091251373291016;2.1754469871521
259.48;163.2;28.46109199523925;28.82532501220703;28.09699249267578;2.5590462684631348;2.94758939743042;0.4610919952392578;1.6467571258544922
275.47;199.79;26.752933502197266;27.052921295166016;26.30185890197754;2.8074021339416504;0.0;-1.2470664978027344;4.453808784484863
294.98;208.05;27.93997383117676;28.2380428314209;27.506271362304688;2.619084358215332;0.8501529693603516;-0.0600261688232421;0.2143791615962982
299.37;216.93;27.560577392578125;27.837251663208008;27.14712905883789;2.504020929336548;0.0;-0.439422607421875;1.569366455078125
254.94;147.27;29.76494598388672;30.3071517944336;29.36736297607422;3.1573679447174072;8.239828109741211;1.7649459838867188;6.303378105163574
253.46;147.9;29.51726150512696;30.047887802124023;29.12425804138184;3.129117488861084;7.313884735107422;1.5172615051269531;5.4187912940979
295.92;195.86;29.18693923950196;29.511613845825195;28.63862419128418;2.991028547286988;5.398621082305908;1.1869392395019531;4.239068508148193
282.35;195.81;27.83408737182617;28.1396541595459;27.41021156311035;2.620680809020996;0.4987648725509643;-0.1659126281738281;0.5925450921058655
242.22;140.18;29.20307922363281;29.809614181518555;28.81486701965332;3.4063093662261963;6.462907791137695;1.2030792236328125;4.296711444854736
269.44;175.71;28.41411399841309;28.72578239440918;27.983890533447266;2.610997676849365;2.5920798778533936;0.4141139984130859;1.4789785146713257
287.09;211.96;26.817100524902344;27.09840202331543;26.4044246673584;2.5878164768218994;0.0;-1.1828994750976562;4.224640846252441
287.41;198.35;28.092435836791992;28.39585876464844;27.65704345703125;2.62994384765625;1.4137812852859497;0.0924358367919921;0.3301279842853546
294.72;215.92;27.19698905944824;27.48662757873535;26.79080009460449;2.5584726333618164;0.0;-0.8030109405517578;2.867896318435669
290.44;214.92;26.88250160217285;27.17414283752441;26.491012573242188;2.541170835494995;0.0;-1.1174983978271484;3.991065502166748
275.59;199.42;26.814468383789062;27.108049392700195;26.4074935913086;2.6126036643981934;0.0;-1.1855316162109375;4.234041690826416
271.5;177.79;28.38764381408692;28.76058387756348;27.938390731811523;2.8963065147399902;2.7163710594177246;0.387643814086914;1.3844422101974487
292.61;202.24;28.252683639526367;28.577709197998047;27.7817325592041;2.8173487186431885;2.0632472038269043;0.2526836395263672;0.9024416208267212
260.21;145.65;30.63690948486328;31.166736602783203;30.23151016235352;3.0526134967803955;11.309773445129396;2.636909484863281;9.41753387451172
254.34;157.19;28.52987098693848;28.93242454528809;28.165225982666016;2.6891064643859863;3.330087661743164;0.5298709869384766;1.8923964500427248
250.35;164.69;27.29812812805176;27.64139938354492;26.946733474731445;2.5447380542755127;0.0;-0.7018718719482422;2.506685256958008
249.4;164.89;27.1728630065918;27.498491287231445;26.82107734680176;2.4929795265197754;0.0;-0.8271369934082031;2.9540607929229736
299.97;225.2;26.85612869262696;27.13349914550781;26.4482421875;2.551584959030152;0.0;-1.1438713073730469;4.085254669189453
260.31;145.92;30.588342666625977;31.159746170043945;30.18075180053711;3.200547456741333;11.284808158874512;2.588342666625977;9.244080543518066
259.24;173.54;27.497943878173828;27.817466735839844;27.071422576904297;2.713090658187866;0.0;-0.5020561218261719;1.7930576801300049
258.88;160.0;28.745899200439453;29.1337890625;28.36712074279785;2.667052745819092;4.049246788024902;0.7458992004394531;2.663925647735596
295.11;215.87;27.246925354003903;27.54436492919922;26.85573387145996;2.527371644973755;0.0;-0.7530746459960938;2.6895523071289062
241.11;142.54;28.73386001586914;29.28328323364257;28.35017204284668;3.247427225112915;4.583154201507568;0.7338600158691406;2.6209285259246826
285.31;191.86;28.51170539855957;28.82980155944824;28.05649757385254;2.712233304977417;2.9635770320892334;0.5117053985595703;1.827519178390503
257.44;171.69;27.47401237487793;27.79798889160156;27.06316566467285;2.674612045288086;0.0;-0.5259876251220703;1.8785271644592283
273.28;173.82;29.03315734863281;29.35892677307129;28.582658767700195;2.673729181289673;4.853310108184815;1.0331573486328125;3.689847469329834
251.89;150.55;28.98041725158692;29.474559783935547;28.61202049255371;2.976283311843872;5.266284942626953;0.980417251586914;3.5014901161193848
261.67;171.6;27.93188095092773;28.260330200195312;27.534229278564453;2.5995419025421143;0.929750680923462;-0.0681190490722656;0.2432823181152343
251.34;166.86;27.23051071166992;27.55124282836914;26.85475349426269;2.557753324508667;0.0;-0.7694892883300781;2.748176097869873
255.71;170.49;27.40497398376465;27.71223258972168;27.018903732299805;2.529937982559204;0.0;-0.5950260162353516;2.1250929832458496
275.35;188.25;27.805072784423828;28.14432907104492;27.352807998657227;2.846678733825684;0.5154609680175781;-0.1949272155761718;0.6961686015129089
